,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
896,301417.5145784467,0,0.2652834601555899,392970.48334419617,0.2827174394870794,1022806.6881686761,419987.860483305,53495.77093308528,200437108.908621,217643.27886722513,optimal,nYrs_20210220_SWBPGP_iter00216,Jan29v1,CONUS,7,92-20-90-09-09-80-03,-1,-1,-1,40591.21347982989,68117.26036989794,0.0,0.0,1.0,0.0
620,302443.60696833464,0,0.2642863184373488,372307.8794160212,0.2760489503270339,1062865.3812260795,191767.51826106154,64135.59993895474,290135960.8266016,291728.093467034,optimal,nYrs_20210220_SWBPGP_iter00015,Jan29v1,CONUS,7,92-79-12-81-89-94-80,-1,-1,-1,44283.04478017149,63390.69628536958,0.0,0.0,1.0,0.0
836,302548.8012970929,0,0.26280535152329665,301078.2174014227,0.28040829732737266,1136403.6734195699,265664.5500382981,60078.61144612462,231382515.06647205,215806.486907601,optimal,nYrs_20210220_SWBPGP_iter00411,Jan29v1,CONUS,7,92-80-99-91-17-91-93,-1,-1,-1,40150.35848355336,70183.9516672031,0.0,0.0,1.0,0.0
689,301943.3423735992,0,0.2606977449998001,397865.173762327,0.27527391826116593,1022296.6854649873,173297.06421414568,72572.7045992688,254310257.361389,249549.0498304212,optimal,nYrs_20210220_SWBPGP_iter00260,Jan29v1,CONUS,7,92-83-05-15-16-09-92,-1,-1,-1,41568.85662901474,54687.84052476318,0.0,0.0,1.0,0.0
854,302860.30168425856,0,0.262565214091491,332552.9362979242,0.2799342003935984,1128086.2706283862,276749.15433444397,56873.958643605445,220726874.11000073,251037.53207053707,optimal,nYrs_20210220_SWBPGP_iter00090,Jan29v1,CONUS,7,92-84-09-15-16-98-19,-1,-1,-1,42473.66687121242,76084.70312459103,0.0,0.0,1.0,0.0
918,303121.85121839977,0,0.26237930995335224,304905.53251282696,0.28219329390155123,1157070.0298614698,291532.30797512305,56867.729740140414,197765881.12935582,246831.45979692866,optimal,nYrs_20210220_SWBPGP_iter00354,Jan29v1,CONUS,7,92-91-84-85-19-88-79,-1,-1,-1,42305.116377154474,79615.0147944639,0.0,0.0,1.0,0.0
763,302213.6125553818,0,0.2624921038088436,392268.15503281733,0.27588029699685196,1047884.9712236006,218231.13940722717,64601.92606208298,169615449.01061776,232273.84640734686,optimal,nYrs_20210220_SWBPGP_iter00039,Jan29v1,CONUS,7,92-95-03-80-91-93-04,-1,-1,-1,40623.94011601889,63586.93832490627,0.0,0.0,1.0,0.0
532,304330.0271802894,0,0.2634804725122402,311296.7741301412,0.28119645979485586,1138800.5180499312,59642.65085194772,71255.81070726037,195645646.1702144,278022.1199210592,optimal,nYrs_20210220_SWBPGP_iter00111,Jan29v1,CONUS,7,92-99-10-91-04-05-18,-1,-1,-1,42716.600382139084,70396.34388748439,0.0,0.0,1.0,0.0
702,303165.292693662,0,0.2629086209328386,376518.0925437249,0.2761732910705861,1091020.9496224131,357580.3486628059,64173.31257811846,181641181.25988853,247892.7491112178,optimal,nYrs_20210220_SWBPGP_iter00008,Jan29v1,CONUS,7,93-02-03-87-91-81-84,-1,-1,-1,43048.39480865734,65062.13898415418,0.0,0.0,1.0,0.0
512,302055.45329419436,0,0.2650036781597427,337912.0322910231,0.2863727575570166,1066636.2254567065,96130.77760140182,67273.22507855925,262714607.27885735,271345.65134989563,optimal,nYrs_20210220_SWBPGP_iter00375,Jan29v1,CONUS,7,93-02-94-06-90-95-90,-1,-1,-1,41946.06357103833,65784.97088298309,0.0,0.0,1.0,0.0
846,304122.99739175796,0,0.26359110487573795,362536.0971926942,0.2870271325562286,1019610.8881936304,112937.96578785879,75529.69320675124,238287110.56315482,254680.44278781218,optimal,nYrs_20210220_SWBPGP_iter00228,Jan29v1,CONUS,7,93-15-93-93-08-15-17,-1,-1,-1,40901.95242823656,55420.5897078453,0.0,0.0,1.0,0.0
719,302216.23554122704,0,0.26478340776867043,333331.29137231695,0.2905556491432537,1083827.825303345,214075.74694741258,60033.67302994381,249162422.11604244,264009.16163428297,optimal,nYrs_20210220_SWBPGP_iter00167,Jan29v1,CONUS,7,93-84-00-06-99-84-12,-1,-1,-1,42290.198853190435,75325.19274701262,0.0,0.0,1.0,0.0
592,304218.9104142243,0,0.2650580465695554,331455.4137080129,0.2807317087287661,1163020.5185626363,285006.72836199123,53678.68478855088,266529790.4855893,245967.82909052895,optimal,nYrs_20210220_SWBPGP_iter00059,Jan29v1,CONUS,7,93-84-20-08-80-87-98,-1,-1,-1,42840.92560623779,86993.2137735097,0.0,0.0,1.0,0.0
801,304564.9250130412,0,0.262392477223758,362157.1515853714,0.284206796550448,1062057.7495453032,160612.07843065643,63157.94386041881,309158083.44225633,269247.3496322213,optimal,nYrs_20210220_SWBPGP_iter00158,Jan29v1,CONUS,7,93-85-82-05-15-00-19,-1,-1,-1,42613.701522678595,65379.172847619826,0.0,0.0,1.0,0.0
928,304327.322859656,0,0.265387934154688,389909.5412606671,0.29040230177482096,1008804.4050135345,132338.38784964333,71103.33564273389,311413777.87893105,343429.1664066265,optimal,nYrs_20210220_SWBPGP_iter00220,Jan29v1,CONUS,7,93-94-08-96-04-05-10,-1,-1,-1,46584.941854534554,63921.897563668084,0.0,0.0,1.0,0.0
944,302465.6943032199,0,0.26324523156011465,398740.36952840065,0.28322247771567866,1009458.97720048,129553.307489986,72268.99691825584,187941269.4253287,343387.8605086592,optimal,nYrs_20210220_SWBPGP_iter00188,Jan29v1,CONUS,7,93-95-79-94-83-96-04,-1,-1,-1,46283.01554810326,60566.87279773735,0.0,0.0,1.0,0.0
548,302093.0543556164,0,0.2626586975564662,313198.74617502163,0.28235325527925936,1141352.1678572942,285503.1195219077,58603.35460993317,231500831.8965309,249112.43043179286,optimal,nYrs_20210220_SWBPGP_iter00360,Jan29v1,CONUS,7,93-98-94-84-92-88-14,-1,-1,-1,42451.3135675231,77252.07835270546,0.0,0.0,1.0,0.0
874,304243.18310846045,0,0.2659802673457582,341924.2651681845,0.2841386966313174,1095804.118414139,97351.36038601621,62986.49993141946,274020923.3802863,268736.65687229275,optimal,nYrs_20210220_SWBPGP_iter00128,Jan29v1,CONUS,7,94-04-11-02-87-09-80,-1,-1,-1,42222.377209444945,72775.90835261109,0.0,0.0,1.0,0.0
933,301679.03628927126,0,0.2665942821050186,403655.0786723128,0.28583450792357745,991535.9962990534,427376.2084491753,54169.61362024577,222425050.12648302,219374.76736575243,optimal,nYrs_20210220_SWBPGP_iter00453,Jan29v1,CONUS,7,94-04-13-09-03-12-03,-1,-1,-1,40509.88647530396,66074.96675583793,0.0,0.0,1.0,0.0
557,304122.25166210404,0,0.26441577184432113,400025.0125598825,0.2926216927506772,986148.7104011046,127558.02792605791,75252.99392940367,304134714.99640197,344737.7184956049,optimal,nYrs_20210220_SWBPGP_iter00221,Jan29v1,CONUS,7,94-06-84-10-96-14-93,-1,-1,-1,46529.99525589154,60919.41916788549,0.0,0.0,1.0,0.0
797,304250.74734181346,0,0.26598399909252024,348568.06831378606,0.29378111404202334,1046788.8775010476,193913.4302554721,64713.89496003813,198399482.32763976,293433.5586206417,optimal,nYrs_20210220_SWBPGP_iter00051,Jan29v1,CONUS,7,94-11-14-89-94-93-14,-1,-1,-1,43467.788397350734,69353.96500953054,0.0,0.0,1.0,0.0
748,303811.68354842917,0,0.26488081382988815,311912.7814817043,0.28877167384217994,1115493.0427527353,280013.2092089106,54635.46860893173,234138800.56076765,252865.1468346595,optimal,nYrs_20210220_SWBPGP_iter00377,Jan29v1,CONUS,7,94-11-85-94-84-80-09,-1,-1,-1,42070.09444476795,76962.09316732587,0.0,0.0,1.0,0.0
966,304102.2708333333,0,0.2659099450307797,371766.5876324554,0.29049578764819584,1032511.3449698804,244999.26205305252,65283.19507018305,215345073.02962074,227310.21028508092,optimal,nYrs_20210220_SWBPGP_iter00332,Jan29v1,CONUS,7,94-12-12-16-05-16-04,-1,-1,-1,40175.24046072865,68188.74922990668,0.0,0.0,1.0,0.0
911,303323.19828767126,0,0.2653979131436661,352373.1698445386,0.2822063586697507,1091618.7719086604,95536.85519791605,67923.96513181081,226955248.59125233,269111.00734863913,optimal,nYrs_20210220_SWBPGP_iter00334,Jan29v1,CONUS,7,94-14-03-05-87-02-01,-1,-1,-1,42313.93374457064,71815.70359724344,0.0,0.0,1.0,0.0
653,304922.37063119456,0,0.26378356280520027,349105.2623925681,0.2849731332655281,1061751.0528985022,151251.0695734389,61926.34303487024,231544478.49174994,270441.8399531608,optimal,nYrs_20210220_SWBPGP_iter00114,Jan29v1,CONUS,7,94-15-85-00-94-19-18,-1,-1,-1,42084.53298772256,64390.320884970155,0.0,0.0,1.0,0.0
660,303659.53361371934,0,0.2659550185080227,345834.722247359,0.2857807410410983,1076585.852106444,95572.54973752933,63948.69458666985,266031941.98488966,270455.6715055103,optimal,nYrs_20210220_SWBPGP_iter00003,Jan29v1,CONUS,7,94-16-13-87-02-17-09,-1,-1,-1,42063.689940327706,69871.33729553319,0.0,0.0,1.0,0.0
981,303695.1575250945,0,0.2650383997498154,389969.6275816988,0.2833108930364664,1024621.8737946295,134366.0404412576,77423.2809512652,180529133.18265784,342431.7966122495,optimal,nYrs_20210220_SWBPGP_iter00403,Jan29v1,CONUS,7,94-18-00-81-89-96-09,-1,-1,-1,46526.03270791955,61307.99083302517,0.0,0.0,1.0,0.0
588,304080.4742273083,0,0.2647734753171842,339816.0822883435,0.2792689625553076,1156733.041613786,241097.49551982214,52299.381969079186,302542437.45355755,241494.89041325054,optimal,nYrs_20210220_SWBPGP_iter00107,Jan29v1,CONUS,7,94-18-16-06-09-98-87,-1,-1,-1,42366.416066617996,85584.00580260635,0.0,0.0,1.0,0.0
977,303299.1123663276,0,0.2643172528158689,366206.38702687854,0.2823583181595443,1083039.1897515592,99857.57246494014,63290.15312548438,287683212.4494993,269302.39644810715,optimal,nYrs_20210220_SWBPGP_iter00225,Jan29v1,CONUS,7,94-90-17-87-91-02-88,-1,-1,-1,42490.480634688145,72777.86140815286,0.0,0.0,1.0,0.0
677,300850.84410441923,0,0.2642019392141173,363121.17593157815,0.2797614903440039,1057311.9388542483,192749.0990847177,60001.52033339824,243589817.73787063,292317.22935964126,optimal,nYrs_20210220_SWBPGP_iter00117,Jan29v1,CONUS,7,94-90-89-92-04-89-14,-1,-1,-1,43783.18659751587,66104.8727406471,0.0,0.0,1.0,0.0
744,301900.7300462601,0,0.2624147270991218,320964.62139723735,0.27520602127919325,1130566.0707716763,253633.84550716923,57654.586124711306,282326418.6658428,222068.77306721508,optimal,nYrs_20210220_SWBPGP_iter00358,Jan29v1,CONUS,7,94-92-04-98-91-80-85,-1,-1,-1,40735.0928042451,67385.72367795238,0.0,0.0,1.0,0.0
926,301967.8339693412,0,0.26393570648697506,356532.8488849023,0.28120605869671744,1077506.7965154543,160817.89849917285,61273.48349549177,346465624.01080716,249222.88020379737,optimal,nYrs_20210220_SWBPGP_iter00125,Jan29v1,CONUS,7,94-93-17-98-15-90-01,-1,-1,-1,41682.38529406583,69606.60674778497,0.0,0.0,1.0,0.0
813,302603.99832160084,0,0.2626742204666394,325226.6373045223,0.2797497140918638,1117956.5204241031,68307.27124246005,65553.71775794087,291712442.33148676,278858.8983680175,optimal,nYrs_20210220_SWBPGP_iter00394,Jan29v1,CONUS,7,94-94-01-92-10-83-00,-1,-1,-1,42862.84536279393,69168.8038119918,0.0,0.0,1.0,0.0
633,302236.5091542872,0,0.26380814466472624,320472.20312451833,0.2840833504673323,1143930.2713419588,283930.64218293875,58390.87227974188,224392292.32778594,248738.26849600888,optimal,nYrs_20210220_SWBPGP_iter00004,Jan29v1,CONUS,7,94-98-85-04-09-88-84,-1,-1,-1,42532.906181041064,73620.93674943318,0.0,0.0,1.0,0.0
602,303632.46706752706,0,0.2630351747541255,400789.43235673796,0.28257614611412835,1012295.3613117316,342368.3867461362,61511.25319968596,211662437.2571004,228963.62593404684,optimal,nYrs_20210220_SWBPGP_iter00467,Jan29v1,CONUS,7,95-09-04-83-80-06-85,-1,-1,-1,40949.37073547021,61323.54736684103,0.0,0.0,1.0,0.0
919,305381.13437336986,0,0.2652583518106758,310276.0748153527,0.29138867680292047,1154850.9950540278,249002.06291479047,60424.4341654032,213260001.3097554,241753.95610060028,optimal,nYrs_20210220_SWBPGP_iter00169,Jan29v1,CONUS,7,95-12-18-90-14-11-86,-1,-1,-1,41920.53825700661,88460.73193367785,0.0,0.0,1.0,0.0
580,302469.89007889933,0,0.26436390462941417,358149.44557299954,0.28298363219759237,1065353.092171285,195781.06336751924,64588.20751390767,185505583.7285782,291464.23459850217,optimal,nYrs_20210220_SWBPGP_iter00497,Jan29v1,CONUS,7,95-17-89-00-91-97-94,-1,-1,-1,43752.76980420289,67572.47251423879,0.0,0.0,1.0,0.0
859,304547.18607417546,0,0.2657222885675548,347808.2978635037,0.29371999546676564,1057885.3486683492,304282.860551032,59077.42588814564,234642292.3302801,224062.88269583342,optimal,nYrs_20210220_SWBPGP_iter00416,Jan29v1,CONUS,7,95-79-11-16-17-16-97,-1,-1,-1,40329.72535766405,71570.23376472623,0.0,0.0,1.0,0.0
537,304015.52032798645,0,0.26403538990819475,396035.5030175136,0.28732945227296103,1037489.1482902156,301343.59478497517,68657.77332262312,166863213.5067459,228616.9065738576,optimal,nYrs_20210220_SWBPGP_iter00428,Jan29v1,CONUS,7,95-82-12-07-85-17-95,-1,-1,-1,41040.545065784776,71951.14386669417,0.0,0.0,1.0,0.0
851,303975.58020466694,0,0.26378447546896766,405463.70030542015,0.28633265223961557,1008430.6448989222,129957.47300766748,76227.78813885136,301646648.4683682,343225.8010141718,optimal,nYrs_20210220_SWBPGP_iter00311,Jan29v1,CONUS,7,95-95-83-06-09-88-96,-1,-1,-1,46920.70029836016,61987.43934216087,0.0,0.0,1.0,0.0
752,303180.8742830139,0,0.26478946484675264,330780.944743339,0.28816371406396923,1101330.0785609484,254293.55440609547,60933.396850690384,198796327.60115513,235258.89238310797,optimal,nYrs_20210220_SWBPGP_iter00013,Jan29v1,CONUS,7,95-97-90-20-93-88-93,-1,-1,-1,40990.50677439878,76734.14199671603,0.0,0.0,1.0,0.0
768,306032.68777712574,0,0.2655522855830609,313160.5167585961,0.2847183938235622,1184067.3182738828,252601.90959593467,55812.67249785215,295709055.2743212,237733.70191917405,optimal,nYrs_20210220_SWBPGP_iter00493,Jan29v1,CONUS,7,95-98-16-95-01-11-18,-1,-1,-1,42370.03220091557,87617.02874647829,0.0,0.0,1.0,0.0
586,304111.0729696259,0,0.26649189207620594,401587.71620170976,0.2823479897064297,1057870.168211705,210031.4989061507,67073.49418326018,273693099.1622312,231724.02190575274,optimal,nYrs_20210220_SWBPGP_iter00469,Jan29v1,CONUS,7,95-98-95-05-20-03-20,-1,-1,-1,41302.970652345364,76079.43355145435,0.0,0.0,1.0,0.0
754,301916.6340182648,0,0.2631147128498511,340518.19434643764,0.2827599741697845,1114471.7474188202,101439.90596580958,65267.82428750571,165612728.91973191,256159.3708120201,optimal,nYrs_20210220_SWBPGP_iter00077,Jan29v1,CONUS,7,95-99-91-94-91-86-97,-1,-1,-1,41469.5754703274,76469.97060888942,0.0,0.0,1.0,0.0
965,304394.194661713,0,0.2673755189370358,398199.7785545053,0.2899239307182831,984264.759853619,126468.21929426148,72379.5512547314,231527783.00640658,344976.4823755173,optimal,nYrs_20210220_SWBPGP_iter00080,Jan29v1,CONUS,7,96-04-13-05-02-02-13,-1,-1,-1,46108.51360330551,59245.71695063082,0.0,0.0,1.0,0.0
790,303921.4275964295,0,0.26561878762708946,404361.6507244035,0.28899241142880416,994557.1682199965,129948.2548620852,68156.8961507347,215907757.96384358,343981.58791118563,optimal,nYrs_20210220_SWBPGP_iter00321,Jan29v1,CONUS,7,96-04-87-02-14-07-00,-1,-1,-1,46127.39232717434,63741.792336800245,0.0,0.0,1.0,0.0
871,305025.5512933281,0,0.26426085935069504,418787.04289879306,0.28394186998035714,1015863.6077146211,138238.7304306807,79115.57106710461,210367558.32201657,341786.39693329384,optimal,nYrs_20210220_SWBPGP_iter00045,Jan29v1,CONUS,7,96-05-10-95-84-98-00,-1,-1,-1,46972.999577782524,63843.052963346694,0.0,0.0,1.0,0.0
547,303781.9516360318,0,0.2627223128766619,405948.2160791856,0.2838346243059462,1026047.0505957224,129374.52644088525,72893.55451962228,175611068.77945298,342340.4371661499,optimal,nYrs_20210220_SWBPGP_iter00208,Jan29v1,CONUS,7,96-12-91-82-15-15-95,-1,-1,-1,46568.17314450079,66691.5388064189,0.0,0.0,1.0,0.0
983,302427.258766784,0,0.26430691587391847,401981.25557098974,0.29178894981258774,987304.0948551919,128770.68765173758,74850.12805136283,259368583.21264228,344523.29907553975,optimal,nYrs_20210220_SWBPGP_iter00124,Jan29v1,CONUS,7,96-14-79-90-82-05-96,-1,-1,-1,46392.888954412374,63430.533695710896,0.0,0.0,1.0,0.0
709,305269.246709669,0,0.2649790462079111,407769.62460339186,0.2935472795327555,988518.730758139,132471.18939762263,74080.69760661929,174409090.0950752,343994.6951348818,optimal,nYrs_20210220_SWBPGP_iter00249,Jan29v1,CONUS,7,96-16-17-96-17-19-18,-1,-1,-1,46150.75472942075,64780.96846222051,0.0,0.0,1.0,0.0
609,303343.74407088873,0,0.26622271883427073,397117.79885986197,0.29034209925431803,978416.9939745973,126062.98735624907,69718.09316951997,232075023.5505287,345345.2168210063,optimal,nYrs_20210220_SWBPGP_iter00184,Jan29v1,CONUS,7,96-79-94-99-00-00-18,-1,-1,-1,45927.44344045106,58130.62967235794,0.0,0.0,1.0,0.0
598,304085.04760041734,0,0.26499467091138884,401727.6140044516,0.2893973170436355,1003237.1690445486,127793.7393009049,75502.31808618539,320468837.5463195,343778.74572752125,optimal,nYrs_20210220_SWBPGP_iter00052,Jan29v1,CONUS,7,96-82-11-09-02-05-81,-1,-1,-1,46843.83148915736,63724.0969639627,0.0,0.0,1.0,0.0
957,303430.1946454178,0,0.26559135204924633,400735.15341846965,0.2933542746512641,979506.427091964,128358.16207154776,71721.52659975951,217466553.56238693,344999.008473303,optimal,nYrs_20210220_SWBPGP_iter00073,Jan29v1,CONUS,7,96-86-11-09-15-90-08,-1,-1,-1,46009.890040647944,62114.79246484002,0.0,0.0,1.0,0.0
577,302739.748013547,0,0.2622058214053268,399081.7608392314,0.2870411824159758,1026866.4243630788,131695.32626834794,73760.85189984183,227511203.65916774,342290.2337038257,optimal,nYrs_20210220_SWBPGP_iter00232,Jan29v1,CONUS,7,96-86-93-84-83-96-96,-1,-1,-1,46717.388508780416,68356.4723412313,0.0,0.0,1.0,0.0
969,303097.26469726564,0,0.26487445940834276,405704.1151648503,0.28428752939473284,1024727.828161594,129283.10072024023,72604.9997036977,203394058.5533333,342423.6225574069,optimal,nYrs_20210220_SWBPGP_iter00430,Jan29v1,CONUS,7,96-87-80-88-92-08-99,-1,-1,-1,46641.2863881764,68722.45780229344,0.0,0.0,1.0,0.0
906,304398.58833594056,0,0.2654173330917644,382342.9278931297,0.2895079329369573,1012177.1644834954,135233.86818673875,71392.55108235193,175035253.45145032,343216.5245754703,optimal,nYrs_20210220_SWBPGP_iter00464,Jan29v1,CONUS,7,96-89-14-18-94-93-96,-1,-1,-1,46037.08696339716,61288.709250915344,0.0,0.0,1.0,0.0
940,303302.6104378421,0,0.2649913511681973,401858.07901210006,0.2856598900989675,1001726.8913641383,127955.51725257246,74525.22772558292,178099169.36963806,343840.67482894036,optimal,nYrs_20210220_SWBPGP_iter00289,Jan29v1,CONUS,7,96-90-84-07-79-80-03,-1,-1,-1,46261.54932692317,61407.90389198057,0.0,0.0,1.0,0.0
523,303959.98069026205,0,0.2646101810353853,381706.0221497314,0.2957198385630662,987172.2676596527,132204.58273169832,73803.68778492065,211620552.7522395,344793.20919549675,optimal,nYrs_20210220_SWBPGP_iter00109,Jan29v1,CONUS,7,96-93-08-07-14-82-85,-1,-1,-1,45917.409101251615,60441.20018562826,0.0,0.0,1.0,0.0
948,302333.87221353146,0,0.26480154191201505,382575.7189281471,0.2849089496869795,1020916.3672393495,136289.29002880008,68791.21312380403,243747907.45288515,342665.4738115419,optimal,nYrs_20210220_SWBPGP_iter00448,Jan29v1,CONUS,7,96-94-86-97-89-79-16,-1,-1,-1,46322.1662422643,62608.67415153302,0.0,0.0,1.0,0.0
570,302618.9760367762,0,0.2643412306003225,414012.6188247372,0.2885823020808232,988648.9581210125,416992.01463071065,58645.70417130319,294496816.86263293,220556.10995756468,optimal,nYrs_20210220_SWBPGP_iter00295,Jan29v1,CONUS,7,97-09-99-16-09-83-95,-1,-1,-1,41033.47357953537,67326.78279119152,0.0,0.0,1.0,0.0
743,303857.3268917156,0,0.26546271003380145,309135.99079146236,0.29281200523910955,1104649.6839111028,60373.21076981684,70880.53199379543,271257111.94011945,281076.1936221773,optimal,nYrs_20210220_SWBPGP_iter00288,Jan29v1,CONUS,7,97-10-09-09-82-11-06,-1,-1,-1,42591.17543224493,72558.98059361844,0.0,0.0,1.0,0.0
650,304098.2821465832,0,0.2648038971828283,400863.41542142717,0.28932561364790915,998566.6819987586,127470.06178233183,82743.02880065612,205759924.56358927,344073.24973398284,optimal,nYrs_20210220_SWBPGP_iter00278,Jan29v1,CONUS,7,97-10-96-81-09-19-09,-1,-1,-1,46593.885299813395,61585.35914059725,0.0,0.0,1.0,0.0
995,303777.8953196347,0,0.26522246571236363,343818.1896060992,0.28231855202499306,1081877.592805258,203014.39080497593,64390.1265433771,251078242.90517583,289711.34887041646,optimal,nYrs_20210220_SWBPGP_iter00345,Jan29v1,CONUS,7,97-79-89-05-85-91-02,-1,-1,-1,43993.47389699732,66881.47618059439,0.0,0.0,1.0,0.0
737,303924.27138758474,0,0.2646280229270849,352742.8905718048,0.2808161728750025,1077499.0696807073,199848.24853936635,65849.84724420558,253428113.27525043,290175.7998966246,optimal,nYrs_20210220_SWBPGP_iter00431,Jan29v1,CONUS,7,97-80-81-79-06-19-89,-1,-1,-1,44118.67222562918,65428.942070224446,0.0,0.0,1.0,0.0
937,303801.8454453573,0,0.26522261949584774,353944.04616339685,0.28720660164970174,1067241.4057974394,156195.53188898004,69799.915191425,353541025.49962646,275444.2968873747,optimal,nYrs_20210220_SWBPGP_iter00084,Jan29v1,CONUS,7,97-81-10-79-12-99-91,-1,-1,-1,43300.35007663471,68890.48395998834,0.0,0.0,1.0,0.0
596,302153.21125244617,0,0.26118756247344865,352890.8151967633,0.2777878091960306,1135080.9018489507,122380.06177743943,59422.571387574964,283529397.2866409,251886.45314383437,optimal,nYrs_20210220_SWBPGP_iter00412,Jan29v1,CONUS,7,97-82-85-91-86-98-91,-1,-1,-1,42124.061773654525,80359.16090310535,0.0,0.0,1.0,0.0
527,303084.62473937974,0,0.2641280933824361,337414.9748201283,0.2822516481059463,1112364.8554877106,271737.1000412552,59603.963078438734,235374443.13551378,253319.02965196152,optimal,nYrs_20210220_SWBPGP_iter00023,Jan29v1,CONUS,7,97-84-80-16-98-06-03,-1,-1,-1,42539.75077403787,74519.96120177963,0.0,0.0,1.0,0.0
848,304202.6232896794,0,0.2624405868798638,410142.8257330141,0.2822538085944376,1016236.9491621425,132601.0056610794,76186.47583593747,230120567.21779153,342470.762690414,optimal,nYrs_20210220_SWBPGP_iter00352,Jan29v1,CONUS,7,97-88-83-96-87-16-91,-1,-1,-1,46821.91496769766,61599.499610036866,0.0,0.0,1.0,0.0
555,303230.17380672926,0,0.2649609064580183,346180.326521936,0.2904684402459224,1085798.4064989693,235479.80102223047,58744.84595065714,216651079.4306854,238413.3201133129,optimal,nYrs_20210220_SWBPGP_iter00365,Jan29v1,CONUS,7,97-88-97-17-91-11-03,-1,-1,-1,41006.904611022226,76402.71459810971,0.0,0.0,1.0,0.0
636,302130.2778755869,0,0.26429793290272613,300692.37615578505,0.2924175268977584,1123602.5727135052,285183.3160250182,57060.31312108314,223406163.4794701,251688.31756608404,optimal,nYrs_20210220_SWBPGP_iter00119,Jan29v1,CONUS,7,97-90-13-14-06-85-84,-1,-1,-1,42046.874306760714,81336.98145702967,0.0,0.0,1.0,0.0
883,302790.4017833855,0,0.26308878174198996,351338.3763145456,0.28636465863054855,1080301.9208457726,151077.34629790633,71386.35922033226,164121892.97941372,268985.61251729826,optimal,nYrs_20210220_SWBPGP_iter00115,Jan29v1,CONUS,7,97-91-86-13-86-00-14,-1,-1,-1,42403.90370664809,73004.54673301271,0.0,0.0,1.0,0.0
715,301019.1417905582,0,0.26347589177961933,345300.4427432871,0.2838782447306976,1074287.6163838939,147310.44455023122,69612.79680975217,181156026.55391076,269935.6046407436,optimal,nYrs_20210220_SWBPGP_iter00217,Jan29v1,CONUS,7,97-94-90-95-94-86-00,-1,-1,-1,42248.322221545684,68190.20808572684,0.0,0.0,1.0,0.0
840,305479.5162788424,0,0.26552758755880573,338392.44638012873,0.28578030109138713,1138596.961245808,277403.21910873323,58495.312833123935,239279602.07545656,249512.1867953444,optimal,nYrs_20210220_SWBPGP_iter00280,Jan29v1,CONUS,7,98-07-20-84-19-95-07,-1,-1,-1,42769.20793423311,83729.6489473458,0.0,0.0,1.0,0.0
759,303780.1997946813,0,0.2657084708481561,309276.8300695903,0.28221099698691626,1158364.2899157063,249808.06393326662,54845.72742062291,251817135.65001222,241270.5202784733,optimal,nYrs_20210220_SWBPGP_iter00460,Jan29v1,CONUS,7,98-09-80-04-18-99-79,-1,-1,-1,41890.36350263583,81428.12239506443,0.0,0.0,1.0,0.0
591,305422.4609079651,0,0.2643025656211188,343620.66971662466,0.2883593742147958,1105507.301991677,83383.33882968439,71785.57649522113,220759151.61059207,278307.4081600184,optimal,nYrs_20210220_SWBPGP_iter00400,Jan29v1,CONUS,7,98-14-95-84-15-10-08,-1,-1,-1,42965.48598972953,75020.39750523947,0.0,0.0,1.0,0.0
695,304343.26199322124,0,0.2663208655236817,403344.84541685676,0.28723336282929957,982328.0362125974,145834.4270715951,74771.32027014164,329785317.70169777,253300.87107718564,optimal,nYrs_20210220_SWBPGP_iter00454,Jan29v1,CONUS,7,98-16-13-20-15-99-95,-1,-1,-1,41385.57107750388,56472.32858109395,0.0,0.0,1.0,0.0
553,304957.9828930202,0,0.264037979384707,322644.6021183518,0.28045609718700876,1151867.0590416,245124.4095525296,63193.51297063496,219186546.44849107,242164.51569452274,optimal,nYrs_20210220_SWBPGP_iter00371,Jan29v1,CONUS,7,98-17-05-05-18-85-94,-1,-1,-1,42169.29536386463,76441.42224019872,0.0,0.0,1.0,0.0
561,300778.2823947334,0,0.26351711493562574,362642.36964526173,0.2804500147251931,1058290.1158873576,161322.7692833057,62733.74569059656,254459436.45656964,269458.6847390044,optimal,nYrs_20210220_SWBPGP_iter00218,Jan29v1,CONUS,7,98-90-85-17-01-00-92,-1,-1,-1,42359.47176411742,66019.5190781407,0.0,0.0,1.0,0.0
766,303464.05721830984,0,0.2639041887766774,387491.0901811391,0.28231717050597704,1033224.9702606113,180975.92726552053,73028.75880960112,227486445.30233005,248509.92417581863,optimal,nYrs_20210220_SWBPGP_iter00060,Jan29v1,CONUS,7,98-97-15-88-95-93-09,-1,-1,-1,41501.59358661266,62207.362075011464,0.0,0.0,1.0,0.0
789,303713.58921817946,0,0.26536329512168333,439633.6978520364,0.2785962997514097,995150.5669920655,152844.65735801228,79469.83737736817,261796466.1852504,341087.431953723,optimal,nYrs_20210220_SWBPGP_iter00444,Jan29v1,CONUS,7,98-97-79-98-10-96-98,-1,-1,-1,47220.70260076354,59176.81331270917,0.0,0.0,1.0,0.0
